x, y, z, density
0.762415, 0.899058, 0.273795, 0.000000
-0.808257, -0.756118, 0.664669, 0.000000
-0.493794, -0.290559, -0.592544, 0.000000
-0.058696, 0.079634, 0.011618, 1.000000
0.418829, -0.018939, -0.440888, 1.000000
-0.753474, -0.655097, -0.434674, 0.000000
0.130655, -0.410570, -0.779728, 0.000000
-0.837039, 0.557886, -0.091848, 0.000000
0.481251, 0.391028, 0.816930, 0.000000
0.594343, 0.090139, -0.507221, 1.000000
-0.387267, -0.389998, -0.499478, 1.000000
-0.317426, -0.267868, 0.444415, 1.000000
0.286868, 0.884941, 0.017522, 0.000000
0.400593, 0.366108, 0.347654, 1.000000
0.699120, -0.496559, -0.169078, 0.000000
-0.759004, -0.509621, -0.185444, 0.000000
0.612747, 0.744820, -0.152221, 0.000000
0.602002, 0.567381, 0.080791, 0.000000
0.471005, -0.897865, 0.221869, 0.000000
-0.697980, 0.499816, -0.331791, 0.000000
0.441619, 0.314555, -0.273686, 1.000000
0.269391, -0.813986, 0.342585, 0.000000
0.338923, -0.250483, 0.005555, 1.000000
-0.854710, -0.747185, -0.707859, 0.000000
0.621095, -0.474983, 0.311006, 0.000000
0.766091, -0.189548, -0.301819, 0.000000
0.084999, 0.737433, 0.859798, 0.000000
-0.600989, -0.455366, -0.714225, 0.000000
0.422950, 0.279464, -0.783713, 0.000000
0.826552, 0.417976, -0.783408, 0.000000
-0.829385, -0.704387, -0.127846, 0.000000
0.744208, 0.202664, -0.873173, 0.000000
-0.504039, 0.738504, 0.633929, 0.000000
-0.543404, -0.361095, -0.812174, 0.000000
-0.794280, 0.438719, -0.136153, 0.000000
-0.618117, 0.094392, 0.363917, 1.000000
0.758996, 0.424030, 0.318489, 0.000000
0.764602, -0.201961, -0.141936, 1.000000
0.487297, 0.884486, -0.472539, 0.000000
0.259655, -0.663850, -0.283120, 1.000000
0.871579, -0.882934, 0.864936, 0.000000
-0.733691, 0.292814, -0.428205, 0.000000
-0.700545, -0.175995, -0.829654, 0.000000
-0.798940, 0.888522, -0.146502, 0.000000
0.461360, -0.494370, 0.066447, 1.000000
-0.124209, 0.652660, -0.477808, 1.000000
-0.565723, -0.435691, 0.403914, 1.000000
0.476715, 0.865343, 0.181705, 0.000000
0.803347, -0.456459, 0.645004, 0.000000
0.081431, -0.239686, -0.034881, 1.000000
0.441164, -0.303148, -0.295932, 1.000000
0.266902, 0.108171, -0.249321, 1.000000
-0.100645, -0.538403, -0.290387, 1.000000
0.741170, -0.764127, -0.721498, 0.000000
0.236148, 0.541309, 0.536904, 1.000000
0.046913, -0.863635, 0.824557, 0.000000
0.675297, 0.463854, 0.021993, 1.000000
-0.732744, 0.514466, -0.356472, 0.000000
-0.673684, 0.149579, 0.292035, 1.000000
0.613008, 0.733682, -0.899814, 0.000000
-0.157274, 0.298824, -0.889444, 0.000000
0.493192, -0.214837, -0.809841, 0.000000
-0.242176, 0.448788, -0.278717, 1.000000
-0.032607, 0.647469, -0.315607, 1.000000
-0.175854, 0.507270, -0.698865, 0.000000
0.739790, 0.045476, 0.738259, 0.000000
0.475157, -0.325337, -0.457276, 1.000000
-0.177110, 0.859903, 0.551806, 0.000000
0.678238, -0.667796, 0.778197, 0.000000
-0.895400, -0.698454, -0.584397, 0.000000
0.144247, -0.385732, 0.214750, 1.000000
-0.882757, 0.796972, 0.604051, 0.000000
-0.562688, -0.476586, 0.225167, 1.000000
-0.864103, -0.603285, -0.255312, 0.000000
0.330357, 0.716789, 0.511511, 0.000000
-0.699345, -0.755917, -0.414391, 0.000000
-0.270269, -0.193094, -0.085983, 1.000000
-0.663232, -0.003773, -0.145905, 1.000000
0.385786, 0.543247, -0.842497, 0.000000
-0.393544, -0.484940, 0.514134, 1.000000
0.629102, -0.189605, -0.313876, 1.000000
0.320843, -0.187819, 0.860563, 0.000000
0.177199, -0.460383, 0.384521, 1.000000
0.064072, 0.649169, 0.694750, 0.000000
-0.055704, -0.468350, -0.694420, 0.000000
-0.093162, 0.187836, 0.817075, 0.000000
0.065778, 0.405058, 0.342956, 1.000000
-0.211646, -0.607677, -0.727143, 0.000000
-0.725557, -0.013876, -0.737084, 0.000000
0.160042, 0.181590, 0.393844, 1.000000
0.537963, -0.097024, 0.709247, 0.000000
-0.726924, 0.779763, -0.715699, 0.000000
0.871535, -0.136715, -0.694726, 0.000000
0.465160, -0.890445, -0.696604, 0.000000
-0.245845, -0.694686, -0.378676, 0.000000
0.862734, -0.256320, 0.603737, 0.000000
-0.341782, 0.280725, -0.157308, 1.000000
-0.573351, 0.854978, -0.091901, 0.000000
0.851609, 0.671147, 0.247192, 0.000000
-0.745040, -0.001192, -0.597287, 0.000000
0.135386, -0.633231, 0.324983, 1.000000
-0.757187, -0.495190, 0.226890, 0.000000
0.273682, 0.653639, -0.101089, 1.000000
0.463049, -0.035561, -0.551621, 1.000000
0.545391, 0.268935, 0.070032, 1.000000
-0.052102, -0.252491, 0.291972, 1.000000
-0.627775, 0.631117, 0.019914, 0.000000
-0.734500, 0.302269, -0.080909, 1.000000
-0.065049, -0.136479, -0.022022, 1.000000
-0.750040, -0.726028, -0.338929, 0.000000
-0.101956, 0.277746, -0.308844, 1.000000
0.186600, -0.595412, 0.575939, 0.000000
0.553323, 0.675928, 0.398932, 0.000000
-0.652669, -0.412642, -0.835467, 0.000000
0.311774, 0.865067, 0.157484, 0.000000
0.772809, 0.580805, -0.842025, 0.000000
0.529991, -0.132531, -0.119494, 1.000000
0.729134, 0.591382, -0.263820, 0.000000
-0.325995, -0.589373, 0.136932, 1.000000
-0.431417, 0.889653, -0.476886, 0.000000
-0.563735, 0.407352, 0.252187, 1.000000
0.845715, -0.604134, 0.679088, 0.000000
0.838574, -0.790389, 0.673833, 0.000000
-0.533086, 0.883540, 0.743311, 0.000000
-0.331945, 0.669819, 0.131872, 1.000000
-0.210922, 0.063289, 0.827710, 0.000000
-0.874002, -0.624185, 0.174813, 0.000000
-0.680946, 0.518901, 0.838625, 0.000000
0.723813, 0.410892, 0.889717, 0.000000
-0.150850, 0.747876, 0.436221, 0.000000
-0.587835, -0.685320, -0.699238, 0.000000
0.547468, -0.276707, 0.124099, 1.000000
0.056370, -0.067925, 0.658212, 1.000000
0.218485, -0.852261, -0.292988, 0.000000
-0.340950, -0.321253, 0.636521, 1.000000
0.176756, -0.438104, -0.760852, 0.000000
0.571245, -0.863575, 0.695139, 0.000000
-0.045382, 0.049437, -0.533917, 1.000000
0.881947, -0.497152, 0.181886, 0.000000
0.786509, -0.249427, -0.151586, 0.000000
-0.047000, 0.435160, -0.212549, 1.000000
0.220888, 0.551298, -0.322898, 1.000000
-0.397058, 0.396261, 0.144268, 1.000000
-0.483908, -0.592428, 0.081031, 1.000000
-0.724979, -0.898659, 0.590370, 0.000000
-0.017666, 0.822644, -0.090551, 0.000000
-0.453886, -0.606707, 0.526429, 0.000000
-0.566068, -0.715955, -0.551935, 0.000000
0.552704, 0.451666, 0.305013, 1.000000
-0.683999, -0.733636, -0.003197, 0.000000
-0.347798, -0.102423, -0.771083, 0.000000
0.763297, 0.662857, -0.194281, 0.000000
0.094361, -0.102905, 0.056454, 1.000000
-0.560131, 0.201622, 0.398867, 1.000000
-0.445986, -0.457064, 0.301991, 1.000000
0.301138, 0.863113, 0.626535, 0.000000
-0.416189, 0.595174, 0.832191, 0.000000
-0.179902, 0.293266, 0.350056, 1.000000
-0.549701, -0.022717, 0.495352, 1.000000
0.033273, -0.426280, 0.017772, 1.000000
0.417809, 0.652294, 0.625344, 0.000000
0.013145, -0.688350, -0.883751, 0.000000
-0.682117, -0.329400, -0.836221, 0.000000
-0.380206, -0.794617, 0.859929, 0.000000
0.732325, 0.396502, -0.151563, 0.000000
0.312200, 0.526804, -0.875804, 0.000000
-0.046651, -0.405283, 0.446028, 1.000000
0.561728, 0.440929, -0.814810, 0.000000
-0.426509, -0.203903, -0.251240, 1.000000
0.374859, -0.181061, 0.119539, 1.000000
-0.506335, -0.609059, 0.274765, 0.000000
-0.640275, -0.066143, 0.802399, 0.000000
-0.551416, -0.237401, 0.510059, 1.000000
-0.583413, -0.267008, -0.472309, 1.000000
-0.602244, -0.624571, 0.782587, 0.000000
0.042209, -0.601147, 0.322125, 1.000000
-0.447424, 0.574739, 0.463094, 0.000000
0.606932, 0.878456, -0.541676, 0.000000
0.190698, -0.648740, -0.890122, 0.000000
-0.742038, -0.070606, 0.442908, 0.000000
-0.117041, -0.324564, 0.122733, 1.000000
-0.039471, 0.719411, -0.830946, 0.000000
-0.578577, -0.866854, -0.029646, 0.000000
-0.815302, -0.139941, -0.253040, 0.000000
0.416244, -0.848662, 0.675886, 0.000000
0.311306, -0.454124, -0.767761, 0.000000
-0.609659, 0.691191, 0.189044, 0.000000
0.810701, -0.203034, 0.126280, 0.000000
-0.585107, -0.297181, 0.178104, 1.000000
0.336882, -0.348641, -0.074060, 1.000000
0.786193, 0.154284, -0.788763, 0.000000
-0.862274, -0.376540, -0.765154, 0.000000
0.263750, 0.823500, 0.240273, 0.000000
0.410919, -0.182534, -0.044414, 1.000000
-0.591619, -0.315330, -0.567513, 0.000000
0.309590, 0.156384, 0.280908, 1.000000
0.429361, -0.242425, -0.535734, 1.000000
0.193483, -0.709563, -0.780476, 0.000000
-0.605220, -0.837611, -0.546027, 0.000000
-0.259484, -0.443867, -0.806915, 0.000000
0.435751, 0.193616, -0.747022, 0.000000
-0.630220, 0.628819, -0.020668, 0.000000
-0.843761, 0.695755, 0.722410, 0.000000
0.783476, -0.858295, -0.359312, 0.000000
0.797479, -0.738840, 0.251588, 0.000000
-0.345221, 0.635676, 0.349857, 1.000000
-0.758533, -0.632540, -0.773037, 0.000000
-0.240806, 0.433705, -0.315537, 1.000000
0.309189, -0.504766, -0.054018, 1.000000
-0.742884, 0.367628, 0.159742, 0.000000
0.598081, 0.755490, 0.251646, 0.000000
0.682596, -0.498364, 0.222670, 0.000000
0.034118, -0.133095, 0.451933, 1.000000
-0.503915, 0.101293, -0.208510, 1.000000
-0.082293, 0.313218, -0.715209, 1.000000
0.524663, -0.514809, 0.384064, 0.000000
-0.160767, -0.067955, -0.736773, 1.000000
0.794971, -0.797541, 0.019314, 0.000000
-0.408767, -0.259859, -0.782013, 0.000000
-0.209502, -0.088375, -0.285114, 1.000000
0.687931, 0.832512, -0.157541, 0.000000
-0.766233, 0.704934, -0.448049, 0.000000
-0.328338, -0.552467, -0.490748, 1.000000
0.621242, -0.488869, -0.258602, 0.000000
-0.379770, 0.695198, 0.466925, 0.000000
0.351318, -0.170351, -0.765353, 0.000000
0.228103, 0.810233, -0.015351, 0.000000
-0.443845, 0.431771, -0.375280, 1.000000
-0.612006, -0.072466, 0.532423, 1.000000
0.144643, -0.269271, -0.209491, 1.000000
-0.815178, -0.203672, 0.875691, 0.000000
-0.796639, 0.566453, -0.226659, 0.000000
-0.323851, -0.486011, 0.611737, 0.000000
-0.899133, 0.846727, -0.777642, 0.000000
-0.059057, -0.434074, 0.196037, 1.000000
-0.648901, 0.235246, -0.422522, 1.000000
0.888851, -0.631262, -0.662796, 0.000000
-0.064476, 0.046123, 0.638882, 1.000000
0.529899, -0.014786, 0.211896, 1.000000
-0.768171, 0.002756, 0.816024, 0.000000
0.177901, 0.063032, -0.432074, 1.000000
0.171732, -0.198098, 0.587898, 1.000000
-0.774640, 0.253946, 0.846474, 0.000000
0.517343, -0.041981, 0.567312, 1.000000
-0.175109, -0.468783, 0.587236, 1.000000
0.683637, 0.456215, 0.611601, 0.000000
-0.503268, -0.759738, 0.891664, 0.000000
0.407075, 0.764389, 0.247280, 0.000000
0.135424, -0.747505, 0.639794, 0.000000
-0.592835, 0.584672, 0.170693, 0.000000
-0.091712, 0.669320, 0.708870, 0.000000
0.542246, -0.560662, -0.376872, 0.000000
0.259280, 0.466401, -0.104710, 1.000000
0.334538, -0.819569, -0.779407, 0.000000
0.468628, 0.238121, 0.697967, 0.000000
0.632771, 0.690794, -0.098850, 0.000000
0.446982, -0.585130, -0.416052, 0.000000
-0.890783, -0.743339, 0.298573, 0.000000
0.130858, -0.007288, 0.768501, 1.000000
-0.231723, -0.522566, 0.221607, 1.000000
-0.452743, 0.586003, 0.395619, 0.000000
-0.286211, 0.396920, 0.616895, 1.000000
-0.510090, -0.091065, 0.771020, 0.000000
-0.403352, -0.591327, 0.615217, 0.000000
-0.250667, 0.157703, 0.262941, 1.000000
-0.636899, 0.516390, -0.495159, 0.000000
-0.653206, -0.838720, 0.413436, 0.000000
-0.687104, 0.581619, -0.612814, 0.000000
0.323932, -0.139835, 0.494800, 1.000000
-0.359892, 0.858677, -0.700068, 0.000000
0.598497, 0.813375, 0.828070, 0.000000
-0.694068, -0.205971, 0.656582, 0.000000
-0.869025, -0.286945, -0.441033, 0.000000
-0.664172, -0.345149, 0.195118, 1.000000
-0.318130, -0.812496, 0.231894, 0.000000
-0.120775, 0.127312, -0.215268, 1.000000
-0.660245, -0.641444, 0.393478, 0.000000
-0.008347, 0.020876, 0.080540, 1.000000
0.835047, 0.869644, 0.317072, 0.000000
-0.012072, 0.662205, -0.784289, 0.000000
-0.725241, -0.263429, -0.439508, 0.000000
0.718462, -0.444566, -0.095574, 0.000000
-0.349163, -0.344727, 0.376935, 1.000000
0.329044, -0.484732, 0.625263, 0.000000
0.734148, -0.349406, 0.851393, 0.000000
0.055675, -0.829785, -0.171036, 0.000000
0.149681, 0.352637, 0.095111, 1.000000
-0.287045, 0.116077, 0.062874, 1.000000
0.070194, -0.267602, -0.760080, 0.000000
0.653070, 0.698477, -0.153666, 0.000000
0.103239, 0.780516, 0.111860, 1.000000
0.423809, 0.540631, -0.255251, 1.000000
0.274042, -0.423351, 0.061425, 1.000000
-0.351095, -0.014583, 0.796207, 0.000000
0.757131, 0.541721, -0.603133, 0.000000
0.748920, 0.063640, 0.066632, 1.000000
-0.241037, 0.785669, 0.414791, 0.000000
0.539521, -0.185692, -0.735213, 0.000000
0.720413, -0.614699, 0.367546, 0.000000
-0.666755, -0.046786, -0.701033, 0.000000
-0.806815, 0.416428, 0.172260, 0.000000
0.464846, -0.033136, 0.066008, 1.000000
-0.491606, -0.603073, -0.096418, 1.000000
-0.537057, 0.260752, 0.618005, 0.000000
-0.152529, 0.118072, -0.100027, 1.000000
-0.450582, 0.484999, -0.336693, 1.000000
-0.040483, -0.728719, -0.581511, 0.000000
0.652102, -0.019348, -0.067668, 1.000000
0.701669, -0.386008, -0.580562, 0.000000
0.496908, -0.274343, 0.263458, 1.000000
0.252970, -0.538400, -0.226523, 1.000000
-0.576949, 0.721741, 0.440334, 0.000000
-0.069223, 0.291371, 0.553980, 1.000000
0.025613, 0.313937, -0.806480, 0.000000
0.683396, -0.352408, -0.202908, 1.000000
0.839183, -0.601651, -0.666243, 0.000000
0.427553, -0.208788, 0.323927, 1.000000
-0.712796, 0.804622, -0.763583, 0.000000
-0.276323, 0.478513, 0.102665, 1.000000
-0.518508, 0.228517, -0.283911, 1.000000
-0.427880, -0.823934, -0.773650, 0.000000
-0.258937, 0.795279, -0.769533, 0.000000
0.639131, -0.893258, -0.496914, 0.000000
0.194015, 0.112301, 0.153335, 1.000000
0.316278, 0.490079, -0.660231, 0.000000
-0.898098, -0.851307, 0.682192, 0.000000
0.737201, -0.191706, 0.775568, 0.000000
-0.235445, 0.391858, 0.026757, 1.000000
-0.488600, -0.545838, -0.732621, 0.000000
-0.632296, -0.661874, -0.294681, 0.000000
-0.482680, 0.206244, 0.598580, 1.000000
0.368137, 0.427321, 0.722392, 0.000000
-0.611763, 0.405637, -0.204497, 1.000000
0.292771, -0.409663, -0.547905, 1.000000
0.089771, 0.786984, -0.063107, 1.000000
0.201681, 0.574457, -0.087975, 1.000000
-0.532690, 0.253411, 0.443692, 1.000000
-0.513953, 0.826621, 0.309166, 0.000000
-0.569852, 0.037343, -0.688716, 0.000000
-0.104505, -0.560602, -0.658560, 0.000000
0.232587, -0.493330, -0.105750, 1.000000
0.520293, 0.235907, -0.616534, 0.000000
0.857670, -0.545847, -0.837337, 0.000000
-0.239575, 0.448846, -0.894695, 0.000000
0.478746, -0.231471, -0.568897, 1.000000
-0.391364, 0.853909, 0.446939, 0.000000
-0.834641, 0.588710, 0.735762, 0.000000
-0.632385, 0.342071, 0.296932, 1.000000
0.460880, 0.346205, -0.782066, 0.000000
-0.829830, 0.743294, 0.811851, 0.000000
0.461153, 0.769970, 0.608086, 0.000000
0.227511, -0.105462, 0.842496, 0.000000
0.512914, -0.424682, 0.248989, 1.000000
-0.797699, -0.219570, -0.041213, 0.000000
0.020038, -0.281821, 0.752113, 1.000000
-0.383792, 0.047567, 0.417473, 1.000000
0.221490, -0.259922, 0.475793, 1.000000
-0.621790, 0.219350, 0.534415, 0.000000
0.581666, 0.687770, 0.189663, 0.000000
0.749483, 0.646720, -0.139295, 0.000000
-0.625118, 0.011757, 0.350440, 1.000000
0.807332, -0.034045, 0.523966, 0.000000
-0.320302, -0.370041, -0.088859, 1.000000
-0.148268, 0.459800, 0.097729, 1.000000
0.285380, -0.689719, -0.219281, 1.000000
0.176184, 0.517739, 0.221363, 1.000000
-0.828308, 0.051477, 0.779463, 0.000000
-0.552358, -0.798906, 0.715878, 0.000000
-0.356961, -0.549470, -0.734374, 0.000000
0.166377, -0.049104, 0.376406, 1.000000
0.655617, 0.656364, -0.411852, 0.000000
0.895764, -0.420543, 0.093720, 0.000000
-0.511770, -0.147878, -0.489502, 1.000000
-0.630334, 0.588279, 0.422810, 0.000000
0.365681, -0.042395, 0.797519, 0.000000
0.629267, -0.061735, 0.677493, 0.000000
-0.280691, 0.582855, -0.278405, 1.000000
-0.463625, -0.005197, -0.738640, 0.000000
0.339173, 0.013104, -0.100989, 1.000000
-0.557520, 0.220383, -0.785522, 0.000000
0.710809, 0.059923, 0.831549, 0.000000
0.572767, 0.127156, 0.435895, 1.000000
0.441415, 0.740329, 0.842372, 0.000000
0.126743, 0.494045, -0.494320, 1.000000
-0.535552, 0.229561, 0.664977, 0.000000
-0.771031, 0.232076, 0.221251, 0.000000
0.110194, 0.188465, -0.576275, 1.000000
0.883942, -0.108654, -0.009173, 0.000000
-0.679073, 0.060190, 0.458628, 0.000000
0.199191, -0.712315, 0.792851, 0.000000
0.788110, 0.831029, 0.726320, 0.000000
0.614085, -0.053676, -0.002327, 1.000000
0.495257, 0.070353, 0.235403, 1.000000
0.669932, 0.147548, 0.369875, 1.000000
-0.716605, 0.040310, -0.186393, 1.000000
0.852986, -0.499446, -0.678185, 0.000000
0.536753, -0.477534, -0.186398, 1.000000
0.061478, -0.165925, -0.427089, 1.000000
-0.660377, 0.537651, 0.892293, 0.000000
0.625596, -0.457774, -0.873024, 0.000000
-0.136094, 0.568622, -0.802871, 0.000000
0.755187, -0.724365, -0.625281, 0.000000
0.544684, 0.379510, 0.750697, 0.000000
-0.104537, -0.064882, -0.801396, 0.000000
-0.582301, -0.679117, -0.590752, 0.000000
-0.236542, -0.752288, 0.415794, 0.000000
-0.488974, 0.576185, 0.812961, 0.000000
0.468850, -0.634888, -0.438697, 0.000000
0.220186, 0.606128, -0.193857, 1.000000
-0.204161, 0.196134, 0.556623, 1.000000
0.572452, 0.053718, 0.694457, 0.000000
-0.694823, 0.883573, -0.599406, 0.000000
-0.282748, -0.894935, -0.833011, 0.000000
-0.328784, -0.626664, 0.719967, 0.000000
-0.708573, 0.411937, -0.645168, 0.000000
0.529283, 0.668675, -0.437594, 0.000000
-0.616009, 0.841402, -0.021105, 0.000000
-0.895084, -0.082128, -0.365911, 0.000000
-0.617993, -0.388303, 0.747710, 0.000000
-0.473260, 0.552252, -0.792918, 0.000000
-0.341262, 0.539240, -0.027812, 1.000000
0.352500, 0.495198, 0.745185, 0.000000
0.138615, -0.601177, 0.263710, 1.000000
0.396148, -0.153961, 0.578833, 1.000000
0.329758, -0.280851, -0.255484, 1.000000
-0.117169, 0.354361, -0.140019, 1.000000
-0.561033, -0.506415, 0.296511, 1.000000
-0.418386, 0.365544, 0.063042, 1.000000
-0.219955, 0.813893, -0.435047, 0.000000
0.713768, 0.378132, -0.619713, 0.000000
-0.627267, 0.648238, 0.136770, 0.000000
-0.512761, 0.330447, -0.295092, 1.000000
-0.594765, -0.584161, 0.854028, 0.000000
0.092735, -0.268772, -0.275910, 1.000000
-0.522589, -0.834574, -0.376191, 0.000000
0.181485, 0.647169, 0.857360, 0.000000
-0.625808, 0.715833, 0.577752, 0.000000
-0.018205, 0.557786, -0.860772, 0.000000
0.616624, -0.057076, -0.666868, 0.000000
0.268099, -0.130725, 0.219710, 1.000000
-0.496794, -0.771131, -0.298707, 0.000000
0.332800, -0.680546, -0.823219, 0.000000
-0.500511, -0.114197, 0.767651, 0.000000
-0.079672, 0.465372, 0.584384, 1.000000
0.851778, 0.697874, -0.250276, 0.000000
0.636738, -0.864807, -0.250007, 0.000000
0.817850, 0.631422, -0.530539, 0.000000
0.687976, 0.192648, -0.487197, 0.000000
-0.644640, 0.488939, 0.381104, 0.000000
0.539386, -0.439721, 0.609179, 0.000000
-0.087981, 0.565820, 0.390240, 1.000000
-0.197845, -0.210862, -0.766530, 0.000000
0.318809, 0.779492, -0.866201, 0.000000
-0.847627, -0.892244, 0.396474, 0.000000
-0.269774, 0.157233, -0.322256, 1.000000
0.173688, -0.599499, 0.215609, 1.000000
0.199632, -0.367521, -0.134480, 1.000000
0.730560, 0.566917, 0.221462, 0.000000
-0.397761, -0.536845, -0.549403, 0.000000
0.895942, -0.336094, -0.243288, 0.000000
0.424985, -0.592355, 0.159233, 1.000000
-0.255651, -0.374527, -0.516698, 1.000000
-0.193613, -0.159245, -0.230488, 1.000000
0.235275, -0.429510, -0.134126, 1.000000
-0.663119, -0.465665, 0.784832, 0.000000
-0.631523, 0.164482, 0.040178, 1.000000
0.613953, 0.509899, 0.101366, 1.000000
0.259816, -0.274720, 0.416231, 1.000000
-0.137261, 0.110776, 0.574906, 1.000000
-0.677491, -0.323196, -0.594837, 0.000000
-0.047236, 0.188033, 0.330799, 1.000000
-0.690984, -0.370517, -0.512393, 0.000000
0.658208, -0.894597, -0.732121, 0.000000
-0.675504, 0.585065, -0.234973, 0.000000
0.706175, 0.659644, -0.256964, 0.000000
0.650508, 0.888694, 0.045177, 0.000000
0.528982, 0.424910, -0.494843, 0.000000
0.711756, 0.251936, -0.334806, 0.000000
0.637834, 0.338086, 0.059041, 1.000000
-0.743596, 0.549047, 0.512901, 0.000000
-0.501582, -0.446723, 0.035101, 1.000000
-0.379195, 0.306827, 0.344341, 1.000000
0.810679, 0.356787, 0.063073, 0.000000
0.218923, 0.081150, 0.382871, 1.000000
0.650273, 0.301784, 0.871583, 0.000000
-0.457044, 0.101350, -0.227199, 1.000000
-0.046644, 0.428733, 0.236225, 1.000000
0.053011, -0.527249, -0.656745, 0.000000
-0.331712, 0.497010, 0.708202, 0.000000
0.636796, -0.140772, -0.836040, 0.000000
0.175852, -0.521770, 0.744236, 0.000000
0.258273, 0.342683, -0.087197, 1.000000
-0.782461, 0.502342, 0.184803, 0.000000
0.712201, -0.091344, 0.267917, 1.000000
0.445576, 0.510710, 0.265924, 1.000000
-0.718037, -0.561616, -0.828720, 0.000000
0.612343, -0.007865, 0.594854, 0.000000
-0.346540, -0.842223, 0.465192, 0.000000
0.240039, -0.116694, -0.807658, 0.000000
-0.291096, 0.867408, 0.898304, 0.000000
0.249074, 0.866366, 0.004587, 0.000000
-0.729292, -0.861671, -0.685377, 0.000000
0.323707, -0.240578, -0.424807, 1.000000
-0.384639, -0.410018, 0.640970, 0.000000
0.110202, -0.738061, 0.342383, 0.000000
0.708973, -0.319046, 0.525486, 0.000000
-0.172078, 0.094751, 0.856484, 0.000000
-0.076547, -0.202449, -0.586717, 1.000000
-0.182053, -0.286832, 0.499865, 1.000000
-0.850608, -0.251678, 0.753041, 0.000000
0.016216, -0.725554, -0.170389, 1.000000
-0.347231, 0.823987, 0.278520, 0.000000
-0.397933, -0.492530, -0.422141, 1.000000
-0.473841, 0.540699, 0.564196, 0.000000
-0.431435, -0.489352, -0.362021, 1.000000
0.825287, 0.072336, 0.302060, 0.000000
-0.350541, 0.725253, -0.187888, 0.000000
